IdentityID,CanonicalName,DOBApprox,LinkedAccusedIDs,ResolutionConfidence,ResolutionMethod
2136,Oliver Kohli,,15331,0.91,fuzzy_name_district
2137,Rishi Deshmukh,,15333,0.84,fuzzy_name_district
2138,Omisha Sarma,,15334,0.97,fuzzy_name_district
2139,Devansh Krishna,,15335,0.9,fuzzy_name_district
2140,Daksh Batta,,15338,0.85,fuzzy_name_district
2141,Faqid Bhandari,,15339,0.85,fuzzy_name_district
2142,Hitesh Dani,,15343,0.97,fuzzy_name_district
2143,Jason Sha,,15344,0.92,fuzzy_name_district
2144,Kai Warrior,,"15349,21125",0.94,fuzzy_name_district
2145,Ranveer Sankar,,15362,0.9,fuzzy_name_district
2146,Max Shah,,15371,0.95,fuzzy_name_district
2147,Warinder Jani,,15382,0.84,fuzzy_name_district
2148,Nachiket Joshi,,15384,0.82,fuzzy_name_district
2149,Ayush Sahni,,15387,0.9,fuzzy_name_district
2150,Charles Sem,,"15395,19656",0.9,fuzzy_name_district
2151,Mahika Raghavan,,"15397,15456",0.96,fuzzy_name_district
2152,Mitesh Vohra,,"15400,20278,20439,21934",0.83,fuzzy_name_district
2153,Warinder Bhavsar,,15403,0.95,fuzzy_name_district
2154,Kiaan Brahmbhatt,,15416,0.94,fuzzy_name_district
2155,Ekalinga Lad,,"15417,18101",0.93,fuzzy_name_district
2156,Jonathan Bhattacharyya,,15420,0.9,fuzzy_name_district
2157,Gopal Divan,,15430,0.96,fuzzy_name_district
2158,Girish Rattan,,15434,0.9,fuzzy_name_district
2159,Daksh Chacko,,15445,0.88,fuzzy_name_district
2160,Yashvi Savant,,15447,0.93,fuzzy_name_district
2161,Onveer Deshmukh,,15450,0.83,fuzzy_name_district
2162,Yatan Taneja,,15469,0.91,fuzzy_name_district
2163,Isaac Deo,,"15472,19815",0.89,fuzzy_name_district
2164,Ayaan Bhakta,,15476,0.94,fuzzy_name_district
2165,Dhruv Shah,,15478,0.92,fuzzy_name_district
2166,Gaurang Kalita,,15486,0.83,fuzzy_name_district
2167,Sarthak Vora,,"15488,20075",0.84,fuzzy_name_district
2168,Abhiram Loyal,,15490,0.85,fuzzy_name_district
2169,Rudra Nath,,15491,0.87,fuzzy_name_district
2170,Hemang Bera,,15493,0.86,fuzzy_name_district
2171,Amrita Verma,,15494,0.98,fuzzy_name_district
2172,Caleb Sarna,,15511,0.83,fuzzy_name_district
2173,Yadavi Radhakrishnan,,"15518,24170",0.83,fuzzy_name_district
2174,Hemang Uppal,,"15526,18891",0.93,fuzzy_name_district
2175,Bachittar Brar,,15530,0.88,fuzzy_name_district
2176,Gopal Mall,,15532,0.95,fuzzy_name_district
2177,Nachiket Ratta,,15534,0.91,fuzzy_name_district
2178,Michael De,,"15546,18398",0.88,fuzzy_name_district
2179,Kevin Din,,15550,0.86,fuzzy_name_district
2180,Faqid Toor,,15553,0.88,fuzzy_name_district
2181,Kai Kota,,15555,0.86,fuzzy_name_district
2182,Hemang Manne,,15566,0.93,fuzzy_name_district
2183,Abeer Saraf,,15567,0.87,fuzzy_name_district
2184,Daniel Dash,,15582,0.93,fuzzy_name_district
2185,Yash Kota,,15588,0.87,fuzzy_name_district
2186,Rudra Bora,,15589,0.88,fuzzy_name_district
2187,Akshay Issac,,15591,0.93,fuzzy_name_district
2188,Yatan Srivastava,,15599,0.9,fuzzy_name_district
2189,Harinakshi Bhalla,,15600,0.88,fuzzy_name_district
2190,Deepa Din,,15603,0.92,fuzzy_name_district
2191,Elijah Gala,,15608,0.87,fuzzy_name_district
2192,Atharv Korpal,,15609,0.88,fuzzy_name_district
2193,Mohammed Sagar,,15619,0.93,fuzzy_name_district
2194,Ekalinga Jha,,15637,0.93,fuzzy_name_district
2195,Chaaya Soman,,"15643,19335",0.93,fuzzy_name_district
2196,Atharv Nadig,,"15654,17243,21322",0.85,fuzzy_name_district
2197,Tanay Tiwari,,15686,0.93,fuzzy_name_district
2198,Zayan Oza,,15690,0.96,fuzzy_name_district
2199,Lopa Kakar,,15709,0.88,fuzzy_name_district
2200,Orinder Mittal,,15716,0.96,fuzzy_name_district
2201,Akshay Mane,,15718,0.87,fuzzy_name_district
2202,Ijaya Jayaraman,,"15728,24092",0.83,fuzzy_name_district
2203,Faraj Gera,,"15730,16666",0.93,fuzzy_name_district
2204,Elijah Rai,,15738,0.86,fuzzy_name_district
2205,Wriddhish Jaggi,,15740,0.93,fuzzy_name_district
2206,Chakradev Iyer,,"15743,18411",0.95,fuzzy_name_district
2207,Tanay Bhat,,"15755,21199",0.84,fuzzy_name_district
2208,Urvashi Tara,,15759,0.84,fuzzy_name_district
2209,Aayush Naik,,15762,0.95,fuzzy_name_district
2210,Kai Bora,,15764,0.89,fuzzy_name_district
2211,Mitesh Ganesan,,15772,0.94,fuzzy_name_district
2212,Madhav Kibe,,15774,0.84,fuzzy_name_district
2213,Imaran Wali,,15779,0.91,fuzzy_name_district
2214,Noah Buch,,15781,0.85,fuzzy_name_district
2215,Charles Narasimhan,,15791,0.86,fuzzy_name_district
2216,Samaksh Handa,,15792,0.87,fuzzy_name_district
2217,Tejas Thakkar,,15793,0.87,fuzzy_name_district
2218,Charles Gandhi,,15798,0.9,fuzzy_name_district
2219,Lipika Yadav,,15799,0.84,fuzzy_name_district
2220,Omkaar Arya,,15807,0.87,fuzzy_name_district
2221,Harish Basu,,"15820,21857",0.94,fuzzy_name_district
2222,Warjas Dube,,15825,0.9,fuzzy_name_district
2223,Ranveer Mishra,,15840,0.92,fuzzy_name_district
2224,Ojas Kumar,,15842,0.99,fuzzy_name_district
2225,Max Maharaj,,15852,0.86,fuzzy_name_district
2226,Veda Nadig,,"15859,19829",0.9,fuzzy_name_district
2227,Owen Reddy,,15861,0.96,fuzzy_name_district
2228,Manthan Kanda,,15863,0.89,fuzzy_name_district
2229,Ekaraj Rattan,,15870,0.98,fuzzy_name_district
2230,Zaid De,,15872,0.96,fuzzy_name_district
2231,Darika Purohit,,15876,0.91,fuzzy_name_district
2232,Jagdish Mody,,15877,0.94,fuzzy_name_district
2233,Mason Varma,,15889,0.88,fuzzy_name_district
2234,Lakshit Agarwal,,15896,0.84,fuzzy_name_district
2235,Oliver Bhattacharyya,,15897,0.88,fuzzy_name_district
2236,Aryan Keer,,15899,0.91,fuzzy_name_district
2237,Ekaraj Ratta,,15902,0.97,fuzzy_name_district
2238,Jacob Thakkar,,"15903,17543",0.93,fuzzy_name_district
2239,Ekavir Sachdev,,15905,0.91,fuzzy_name_district
2240,Yasti Natarajan,,15912,0.95,fuzzy_name_district
2241,Tanmayi Sama,,15916,0.84,fuzzy_name_district
2242,Sanya Taneja,,15923,0.92,fuzzy_name_district
2243,Reyansh Comar,,15957,0.84,fuzzy_name_district
2244,Warjas Naidu,,15960,0.91,fuzzy_name_district
2245,Rudra Ramaswamy,,"15961,20949",0.92,fuzzy_name_district
2246,Faris Merchant,,15982,0.82,fuzzy_name_district
2247,Chatura Grover,,15985,0.97,fuzzy_name_district
2248,Zayan Bahl,,"15995,20697",0.83,fuzzy_name_district
2249,Luke Balasubramanian,,16000,0.94,fuzzy_name_district
2250,Dominic Banik,,16004,0.95,fuzzy_name_district
2251,Chaitanya Borah,,"16005,18385",0.83,fuzzy_name_district
2252,Warjas Mital,,16013,0.87,fuzzy_name_district
2253,Harish Loyal,,"16016,19110",0.83,fuzzy_name_district
2254,Ekbal Majumdar,,"16019,22702",0.85,fuzzy_name_district
2255,Arunima Loyal,,16027,0.93,fuzzy_name_district
2256,Raagini Madan,,16035,0.84,fuzzy_name_district
2257,Gunbir Mishra,,16040,0.86,fuzzy_name_district
2258,Charan Khosla,,16044,0.87,fuzzy_name_district
2259,Aadhya Kuruvilla,,"16055,18580",0.98,fuzzy_name_district
2260,Saumya Tak,,16067,0.93,fuzzy_name_district
2261,Warinder Dubey,,16082,0.97,fuzzy_name_district
2262,Akshay Kamdar,,16083,0.85,fuzzy_name_district
2263,Brijesh Khosla,,16086,0.86,fuzzy_name_district
2264,Chandresh Krish,,16096,0.87,fuzzy_name_district
2265,Teerth Gaba,,"16112,24253",0.94,fuzzy_name_district
2266,Azaan Munshi,,16117,0.84,fuzzy_name_district
2267,Sai Bath,,16119,0.82,fuzzy_name_district
2268,Pranit Malhotra,,16133,0.95,fuzzy_name_district
2269,Darpan Butala,,"16148,17214",0.98,fuzzy_name_district
2270,Brijesh Kade,,16165,0.88,fuzzy_name_district
2271,Ishaan Mammen,,"16168,22878",0.97,fuzzy_name_district
2272,Rudra Palan,,16175,0.91,fuzzy_name_district
2273,Ronith Ramaswamy,,16176,0.99,fuzzy_name_district
2274,Raghav Dasgupta,,16177,0.87,fuzzy_name_district
2275,Rehaan Din,,16190,0.82,fuzzy_name_district
2276,Krishna Dugal,,"16202,23927",0.83,fuzzy_name_district
2277,Andrew Shetty,,"16205,18347,23354",0.9,fuzzy_name_district
2278,Abhiram Loke,,"16222,22409",0.97,fuzzy_name_district
2279,Jyoti Koshy,,16232,0.93,fuzzy_name_district
2280,Yadavi Chand,,16237,0.92,fuzzy_name_district
2281,Qadim Barman,,"16238,20630",0.89,fuzzy_name_district
2282,Joshua Babu,,"16244,23600",0.94,fuzzy_name_district
2283,Veer Pandey,,16260,0.91,fuzzy_name_district
2284,Gaurav Varkey,,16265,0.82,fuzzy_name_district
2285,Ikbal Guha,,16267,0.83,fuzzy_name_district
2286,Benjamin Jayaraman,,"16271,23208",0.96,fuzzy_name_district
2287,Maanav Sem,,16294,0.85,fuzzy_name_district
2288,Qabil Buch,,16295,0.95,fuzzy_name_district
2289,Zayan Padmanabhan,,16297,0.92,fuzzy_name_district
2290,Udant Sengupta,,"16300,20526",0.99,fuzzy_name_district
2291,Ekbal Iyengar,,"16306,20461",0.86,fuzzy_name_district
2292,Tanay Bala,,16307,0.93,fuzzy_name_district
2293,Maanav Vasa,,16309,0.91,fuzzy_name_district
2294,Samar Ratta,,16313,0.89,fuzzy_name_district
2295,Benjamin Bhatti,,16322,0.93,fuzzy_name_district
2296,Gavin Oommen,,16331,0.86,fuzzy_name_district
2297,Dominic Dube,,16332,0.82,fuzzy_name_district
2298,Qushi Bhat,,"16340,23305",0.87,fuzzy_name_district
2299,Laban Gole,,16361,0.92,fuzzy_name_district
2300,Bhavna Narang,,16362,0.85,fuzzy_name_district
2301,Michael Sen,,"16365,17885,18700",0.85,fuzzy_name_district
2302,Faqid Din,,16372,0.91,fuzzy_name_district
2303,Hemang Sarraf,,16378,0.88,fuzzy_name_district
2304,Samarth Mody,,16379,0.86,fuzzy_name_district
2305,Hitesh Bobal,,16390,0.9,fuzzy_name_district
2306,Yug Yogi,,16395,0.91,fuzzy_name_district
2307,Ekta Ahluwalia,,16397,0.84,fuzzy_name_district
2308,Guneet Ramakrishnan,,16400,0.91,fuzzy_name_district
2309,Sathvik Barad,,16411,0.96,fuzzy_name_district
2310,Kalpit Parekh,,16418,0.89,fuzzy_name_district
2311,Lakshit Dua,,16419,0.94,fuzzy_name_district
2312,Gavin Kala,,16420,0.93,fuzzy_name_district
2313,Finn Kuruvilla,,16421,0.99,fuzzy_name_district
2314,Henry Yadav,,"16422,16543",0.88,fuzzy_name_district
2315,Sathvik Pandya,,16433,0.86,fuzzy_name_district
2316,Manthan Dhaliwal,,16436,0.89,fuzzy_name_district
2317,Vihaan Dube,,16441,0.9,fuzzy_name_district
2318,Tristan Chander,,16457,0.83,fuzzy_name_district
2319,Ayushman Pathak,,16472,0.96,fuzzy_name_district
2320,Fitan Prasad,,16475,0.94,fuzzy_name_district
2321,Faris Bhattacharyya,,16476,0.9,fuzzy_name_district
2322,Siddharth Karpe,,"16508,20777",0.84,fuzzy_name_district
2323,Abhiram Ravi,,16511,0.91,fuzzy_name_district
2324,Jeet Sandhu,,16515,0.96,fuzzy_name_district
2325,Rachit Dhar,,16524,0.99,fuzzy_name_district
2326,Gaurav Mander,,"16531,18778",0.98,fuzzy_name_district
2327,Utkarsh Sani,,16541,0.95,fuzzy_name_district
2328,Dakshesh Morar,,16545,0.94,fuzzy_name_district
2329,Praneel Chaudry,,16548,0.96,fuzzy_name_district
2330,Dayamai Walia,,16560,0.86,fuzzy_name_district
2331,Madhav Menon,,16562,0.85,fuzzy_name_district
2332,Arjun Mohanty,,16565,0.83,fuzzy_name_district
2333,Jeevika Chadha,,16570,0.96,fuzzy_name_district
2334,David Kadakia,,"16577,17367",0.94,fuzzy_name_district
2335,Dev Balay,,16581,0.96,fuzzy_name_district
2336,Rudra Karpe,,"16582,18140",0.94,fuzzy_name_district
2337,Samar Chacko,,"16590,18563",0.86,fuzzy_name_district
2338,Jacob Lad,,16592,0.91,fuzzy_name_district
2339,Faqid Sathe,,16604,0.99,fuzzy_name_district
2340,Simon Char,,16606,0.9,fuzzy_name_district
2341,Farhan Sharaf,,16611,0.93,fuzzy_name_district
2342,Oliver Parmar,,"16615,20577",0.89,fuzzy_name_district
2343,Abhimanyu Kaur,,16640,0.83,fuzzy_name_district
2344,Banjeet Murthy,,16641,0.96,fuzzy_name_district
2345,Kiaan Saraf,,16642,0.97,fuzzy_name_district
2346,Advik Shenoy,,16652,0.93,fuzzy_name_district
2347,Theodore Radhakrishnan,,16654,0.92,fuzzy_name_district
2348,Zaid Gupta,,16676,0.92,fuzzy_name_district
2349,Xavier Andra,,"16678,19401,22419",0.9,fuzzy_name_district
2350,Gunbir Kar,,"16679,17446",0.86,fuzzy_name_district
2351,Girik Kalla,,16680,0.89,fuzzy_name_district
2352,Radhika Madan,,16683,0.88,fuzzy_name_district
2353,Naveen Batra,,16691,0.91,fuzzy_name_district
2354,Hemang Saran,,16701,0.93,fuzzy_name_district
2355,Yagnesh Tandon,,16708,0.93,fuzzy_name_district
2356,Advaith Manne,,16721,0.91,fuzzy_name_district
2357,Kai Nigam,,"16726,17423",0.96,fuzzy_name_district
2358,Ethan Chandra,,16733,0.99,fuzzy_name_district
2359,Aarav Wable,,"16737,18476,24467",0.97,fuzzy_name_district
2360,Isha Dutt,,16738,0.86,fuzzy_name_district
2361,Unnati Shankar,,"16742,18591",0.93,fuzzy_name_district
2362,Hemangini Bhatt,,16745,0.89,fuzzy_name_district
2363,Chaitanya Seth,,16754,0.87,fuzzy_name_district
2364,Joshua Hans,,16756,0.97,fuzzy_name_district
2365,Isaiah Saran,,16777,0.99,fuzzy_name_district
2366,Kalpit Talwar,,16781,0.87,fuzzy_name_district
2367,Irya Chahal,,"16788,23614",0.94,fuzzy_name_district
2368,Utkarsh Devan,,16792,0.85,fuzzy_name_district
2369,Lavanya Dubey,,16796,0.84,fuzzy_name_district
2370,Hritik Kalita,,16808,0.83,fuzzy_name_district
2371,Rohan Parekh,,"16818,20366",0.89,fuzzy_name_district
2372,Samuel Mangal,,16826,0.85,fuzzy_name_district
2373,Nitesh Saha,,16828,0.9,fuzzy_name_district
2374,Ayaan Arya,,16833,0.9,fuzzy_name_district
2375,David Gour,,16840,0.82,fuzzy_name_district
2376,Falguni Walla,,16841,0.87,fuzzy_name_district
2377,Liam Mangal,,16855,0.85,fuzzy_name_district
2378,Krish Khare,,16861,0.89,fuzzy_name_district
2379,Sai Ray,,"16866,19877",0.96,fuzzy_name_district
2380,Oscar Taneja,,16867,0.91,fuzzy_name_district
2381,Ekalinga Batta,,16877,0.84,fuzzy_name_district
2382,Chakradhar Sawhney,,16882,0.98,fuzzy_name_district
2383,Gaurang Sathe,,16898,0.85,fuzzy_name_district
2384,Rohan Deep,,16900,0.82,fuzzy_name_district
2385,Xiti Tiwari,,16901,0.89,fuzzy_name_district
2386,Abdul Chaudhary,,16902,0.92,fuzzy_name_district
2387,Frado Warrior,,16913,0.89,fuzzy_name_district
2388,Ekbal Chad,,16942,0.95,fuzzy_name_district
2389,Fitan Wable,,16955,0.83,fuzzy_name_district
2390,Maanas Kannan,,16960,0.96,fuzzy_name_district
2391,Vedant Raja,,16963,0.94,fuzzy_name_district
2392,Balvan Ghosh,,16966,0.98,fuzzy_name_district
2393,Raghav Narayan,,16970,0.84,fuzzy_name_district
2394,Balveer Goswami,,16974,0.91,fuzzy_name_district
2395,Balendra Jain,,16975,0.82,fuzzy_name_district
2396,Jacob Khurana,,16980,0.82,fuzzy_name_district
2397,Leela Sengupta,,16983,0.87,fuzzy_name_district
2398,Nihal Baria,,16986,0.93,fuzzy_name_district
2399,Falan Dar,,16988,0.91,fuzzy_name_district
2400,Falan Gokhale,,"16989,18976",0.99,fuzzy_name_district
2401,Ethan Sandhu,,16999,0.96,fuzzy_name_district
2402,Peter Sachar,,17000,0.82,fuzzy_name_district
2403,Anthony Upadhyay,,17002,0.97,fuzzy_name_district
2404,Balveer Batta,,"17014,22160",0.92,fuzzy_name_district
2405,Rajata Gera,,"17017,20433",0.96,fuzzy_name_district
2406,Sai Ranganathan,,17019,0.86,fuzzy_name_district
2407,Harish Nori,,17022,0.94,fuzzy_name_district
2408,Chameli Sharma,,17025,0.97,fuzzy_name_district
2409,Oliver Bali,,"17038,22991",0.89,fuzzy_name_district
2410,Brinda Bajwa,,17041,0.87,fuzzy_name_district
2411,Maanas Brahmbhatt,,17042,0.98,fuzzy_name_district
2412,Bachittar Sanghvi,,17046,0.84,fuzzy_name_district
2413,Fitan Kala,,17047,0.96,fuzzy_name_district
2414,Peter Dhingra,,17056,0.93,fuzzy_name_district
2415,Jacob Vala,,17057,0.94,fuzzy_name_district
2416,Xavier Sood,,17092,0.86,fuzzy_name_district
2417,Jai Deshmukh,,17113,0.89,fuzzy_name_district
2418,Balvan Kalla,,17129,0.94,fuzzy_name_district
2419,Frado Pandey,,17140,0.92,fuzzy_name_district
2420,Hritik Jaggi,,17145,0.92,fuzzy_name_district
2421,Zashil Prabhakar,,17149,0.96,fuzzy_name_district
2422,Chatura Varty,,17159,0.99,fuzzy_name_district
2423,Advaith Kara,,"17169,22925",0.91,fuzzy_name_district
2424,Ekavir Uppal,,17181,0.91,fuzzy_name_district
2425,Kiaan Pillai,,17182,0.83,fuzzy_name_district
2426,Jagdish Dugar,,17185,0.93,fuzzy_name_district
2427,Xiti Kanda,,17193,0.93,fuzzy_name_district
2428,Udant Chowdhury,,17207,0.96,fuzzy_name_district
2429,Wriddhish Bora,,17212,0.91,fuzzy_name_district
2430,Ishaan Bansal,,17226,0.94,fuzzy_name_district
2431,Nihal Prashad,,"17232,17303",0.91,fuzzy_name_district
2432,Kashvi Ratti,,17237,0.94,fuzzy_name_district
2433,Parth Dugar,,"17238,20858,22441",0.85,fuzzy_name_district
2434,Sarthak Pandit,,17247,0.96,fuzzy_name_district
2435,Wriddhish Tiwari,,17263,0.86,fuzzy_name_district
2436,Jason Sarna,,"17271,20440",0.97,fuzzy_name_district
2437,Balvan Tara,,"17272,20894",0.82,fuzzy_name_district
2438,Laban Kashyap,,17292,0.89,fuzzy_name_district
2439,Sathvik Chana,,17299,0.92,fuzzy_name_district
2440,Theodore Palla,,17300,0.91,fuzzy_name_district
2441,Devansh Buch,,17318,0.91,fuzzy_name_district
2442,Akshay Batta,,17320,0.95,fuzzy_name_district
2443,Maanav Divan,,17321,0.85,fuzzy_name_district
2444,Vincent Parmar,,17323,0.82,fuzzy_name_district
2445,Jagat Roy,,17324,0.9,fuzzy_name_district
2446,Samar Khanna,,17326,0.88,fuzzy_name_district
2447,Saksham Bora,,"17348,19142",0.87,fuzzy_name_district
2448,Kabir Chakraborty,,17353,0.97,fuzzy_name_district
2449,Om Sarma,,17358,0.92,fuzzy_name_district
2450,Frederick Hegde,,17361,0.9,fuzzy_name_district
2451,Qadim Agate,,17370,0.84,fuzzy_name_district
2452,Dev Ramesh,,17378,0.82,fuzzy_name_district
2453,Faraj Acharya,,17379,0.91,fuzzy_name_district
2454,Benjamin Deshpande,,17381,0.96,fuzzy_name_district
2455,Xavier More,,17388,0.87,fuzzy_name_district
2456,Aarnav Rajagopal,,17392,0.93,fuzzy_name_district
2457,Faras Gara,,17393,0.93,fuzzy_name_district
2458,Noah Issac,,17398,0.98,fuzzy_name_district
2459,Bachittar Vohra,,17405,0.92,fuzzy_name_district
2460,Victor Bajwa,,17410,0.96,fuzzy_name_district
2461,Hardik Bahri,,"17425,17574,23036",0.97,fuzzy_name_district
2462,Zashil Chahal,,17428,0.96,fuzzy_name_district
2463,Samuel Sami,,"17434,22320",0.92,fuzzy_name_district
2464,Madhav Sandhu,,17447,0.97,fuzzy_name_district
2465,Kiaan Parsa,,"17451,18370",0.83,fuzzy_name_district
2466,Isaiah Bandi,,"17461,17803",0.94,fuzzy_name_district
2467,Om Bhatt,,17475,0.91,fuzzy_name_district
2468,Andrew Choudhury,,17479,0.86,fuzzy_name_district
2469,Rudra Agrawal,,17491,0.88,fuzzy_name_district
2470,Farhan Sane,,17494,0.94,fuzzy_name_district
2471,Neel Dayal,,17503,0.97,fuzzy_name_district
2472,Harsh Chokshi,,"17512,20497",0.84,fuzzy_name_district
2473,Sneha Nath,,17521,0.99,fuzzy_name_district
2474,Jyoti Narasimhan,,17531,0.92,fuzzy_name_district
2475,Veer Mandal,,17532,0.93,fuzzy_name_district
2476,Indira Rattan,,17572,0.82,fuzzy_name_district
2477,Gabriel Dara,,"17579,17634",0.9,fuzzy_name_district
2478,Jeet Jha,,17583,0.85,fuzzy_name_district
2479,Yatin Shanker,,17586,0.9,fuzzy_name_district
2480,David Thaman,,17598,0.91,fuzzy_name_district
2481,Darsh Bajwa,,17613,0.94,fuzzy_name_district
2482,Zashil Ratti,,17624,0.96,fuzzy_name_district
2483,Mugdha Edwin,,"17626,23511",0.93,fuzzy_name_district
2484,Wriddhish Mohan,,17643,0.87,fuzzy_name_district
2485,Tanay Cheema,,"17650,22805",0.89,fuzzy_name_district
2486,Ayaan Viswanathan,,17654,0.93,fuzzy_name_district
2487,Yug Kamdar,,17656,0.92,fuzzy_name_district
2488,Wriddhish Mohanty,,17658,0.91,fuzzy_name_district
2489,Caleb Pradhan,,"17661,23129,24302",0.84,fuzzy_name_district
2490,Vincent Zachariah,,17665,0.98,fuzzy_name_district
2491,Rishi Ravel,,17666,0.96,fuzzy_name_district
2492,Fiyaz Singh,,17673,0.93,fuzzy_name_district
2493,Dhruv Sarna,,"17681,20740,21513",0.99,fuzzy_name_district
2494,Laksh Palla,,17686,0.83,fuzzy_name_district
2495,Samarth Sarkar,,17687,0.97,fuzzy_name_district
2496,Elijah Sane,,17693,0.86,fuzzy_name_district
2497,William Setty,,17701,0.95,fuzzy_name_district
2498,Rushil Dash,,17708,0.84,fuzzy_name_district
2499,Fitan Talwar,,17717,0.85,fuzzy_name_district
2500,Harrison Atwal,,"17718,19239",0.89,fuzzy_name_district
2501,Quincy Baral,,17719,0.86,fuzzy_name_district
2502,Chatura Edwin,,17726,0.86,fuzzy_name_district
2503,Girish Choudhury,,"17734,22728",0.99,fuzzy_name_district
2504,Amol Mangat,,17735,0.9,fuzzy_name_district
2505,Gagan Bali,,17763,0.83,fuzzy_name_district
2506,William Desai,,17767,0.89,fuzzy_name_district
2507,Simon Yogi,,"17785,18331",0.82,fuzzy_name_district
2508,Gavin Koshy,,"17791,18228",0.83,fuzzy_name_district
2509,Chandani Mallick,,17806,0.91,fuzzy_name_district
2510,Diya Chadha,,"17807,19032",0.98,fuzzy_name_district
2511,Daniel Narain,,17809,0.94,fuzzy_name_district
2512,Anthony Dara,,17819,0.92,fuzzy_name_district
2513,Dominic Prakash,,17821,0.88,fuzzy_name_district
2514,Balhaar Bajaj,,17823,0.83,fuzzy_name_district
2515,Dalbir Chaudry,,17833,0.94,fuzzy_name_district
2516,Naveen Lala,,17836,0.84,fuzzy_name_district
2517,Ryan Borde,,17840,0.84,fuzzy_name_district
2518,Faras Goswami,,"17842,23066",0.89,fuzzy_name_district
2519,Gaurang Kant,,17845,0.9,fuzzy_name_district
2520,Vihaan Sangha,,17860,0.91,fuzzy_name_district
2521,Brijesh Sankar,,"17867,24022",0.96,fuzzy_name_district
2522,Balhaar Batta,,17868,0.84,fuzzy_name_district
2523,Gaurang Joshi,,17888,0.87,fuzzy_name_district
2524,Hritik Kalita,,17899,0.98,fuzzy_name_district
2525,Akshay Jaggi,,"17907,22917",0.95,fuzzy_name_district
2526,Amol Dasgupta,,17910,0.93,fuzzy_name_district
2527,Darsh Mohanty,,17920,0.91,fuzzy_name_district
2528,Daksh Rajagopal,,17931,0.92,fuzzy_name_district
2529,Tanay Shankar,,17953,0.86,fuzzy_name_district
2530,Ansh Singh,,"17957,20107",0.88,fuzzy_name_district
2531,Advay Dhingra,,17966,0.96,fuzzy_name_district
2532,Nakul Morar,,"17984,18362",0.95,fuzzy_name_district
2533,Rudra Muni,,17989,0.96,fuzzy_name_district
2534,Banjeet Modi,,"17991,18357",0.83,fuzzy_name_district
2535,Yatin Banerjee,,17994,0.89,fuzzy_name_district
2536,Maanas Kunda,,18007,0.88,fuzzy_name_district
2537,Siddharth Kar,,"18008,22255",0.9,fuzzy_name_district
2538,Frado Raghavan,,18012,0.89,fuzzy_name_district
2539,Faraj Deshmukh,,18025,0.92,fuzzy_name_district
2540,Tarak Dhawan,,18031,0.95,fuzzy_name_district
2541,Gagan Chakraborty,,18032,0.92,fuzzy_name_district
2542,Samesh Sathe,,18036,0.91,fuzzy_name_district
2543,Samaksh Sarin,,18039,0.96,fuzzy_name_district
2544,Faqid Joshi,,18045,0.87,fuzzy_name_district
2545,Samar Sura,,18061,0.92,fuzzy_name_district
2546,Lohit Iyer,,18093,0.95,fuzzy_name_district
