CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
4620,100180049202400008,202400008,2024-11-20,569,49,1,2,4,22,2,35,2024-11-20T04:40:25.065688,2024-11-20T14:40:25.065688,2024-11-20T14:40:25.065688,13.181427,78.172103,"Warhi Som reported an incident of Social Media Impersonation that occurred near Nazareth Chowk, Kolar. Details recorded and investigation taken up."
4621,100040011202600112,202600112,2026-02-06,116,11,1,2,2,7,2,8,2026-02-05T01:40:25.066032,2026-02-06T14:40:25.066032,2026-02-06T14:40:25.066032,15.861382,74.444379,"Maanav Dada reported that valuables including cash and jewellery were stolen from the premises at Natt Chowk, Belagavi while the house was unattended."
4622,100280087202400006,202400006,2024-11-28,1007,87,1,2,6,28,1,56,2024-11-28T09:40:25.066346,2024-11-28T14:40:25.066346,2024-11-28T14:40:25.066346,12.742844,77.326807,"Rachit Kala reported an incident of Unlawful Assembly that occurred near Bera Circle, Ramanagara. Details recorded and investigation taken up."
4623,100040011202600113,202600113,2026-01-18,115,11,1,2,5,24,6,7,2026-01-16T10:40:25.066846,2026-01-18T14:40:25.066846,2026-01-18T14:40:25.066846,15.845355,74.551448,"Warhi Andra reported an incident of Possession that occurred near Krishnamurthy Nagar, Belagavi. Details recorded and investigation taken up."
4624,100040011202600114,202600114,2026-05-09,119,11,1,2,5,24,2,8,2026-05-07T17:40:25.067056,2026-05-09T14:40:25.067056,2026-05-09T14:40:25.067056,15.802643,74.499619,"Kritika Mangat reported an incident of Possession that occurred near Biswas Zila, Belagavi. Details recorded and investigation taken up."
4625,100010001202500054,202500054,2025-07-13,1,1,1,2,5,24,6,1,2025-07-12T08:40:25.067525,2025-07-13T14:40:25.067525,2025-07-13T14:40:25.067525,13.013866,77.665895,"Faqid Sampath reported an incident of Possession that occurred near Venkataraman Circle, Bengaluru Urban. Details recorded and investigation taken up."
4626,100040009202400087,202400087,2026-04-21,99,9,1,2,2,11,1,7,2026-04-18T22:40:25.068079,2026-04-21T14:40:25.068079,2026-04-21T14:40:25.068079,15.86547,74.491573,"Vedhika Lad reported that a two-wheeler parked near Varty Road, Belagavi was found missing. No witnesses present at the time of the incident."
4627,100250076202500014,202500014,2025-02-10,887,76,1,2,4,22,1,49,2025-02-08T17:40:25.068467,2025-02-10T14:40:25.068467,2025-02-10T14:40:25.068467,13.45904,77.764804,"Yagnesh Dhar reported an incident of Social Media Impersonation that occurred near Pingle Circle, Chikkaballapura. Details recorded and investigation taken up."
4628,100280086202400003,202400003,2024-10-19,1003,86,1,2,3,16,3,55,2024-10-16T22:40:25.068783,2024-10-19T14:40:25.068783,2024-10-19T14:40:25.068783,12.769721,77.236606,"Aryan Narayanan reported repeated physical and mental harassment by family members at the residence in Rattan Chowk, Ramanagara."
4629,100030006202600017,202600017,2026-01-02,65,6,1,2,3,18,4,5,2025-12-31T01:40:25.069218,2026-01-02T14:40:25.069218,2026-01-02T14:40:25.069218,12.243691,76.707902,"Ishita Ramakrishnan reported an incident of Cruelty by Husband/Relatives that occurred near Lalla Ganj, Mysuru. Details recorded and investigation taken up."
4630,100210061202500021,202500021,2025-10-29,712,61,1,2,2,11,1,41,2025-10-26T15:40:25.069454,2025-10-29T14:40:25.069454,2025-10-29T14:40:25.069454,14.74209,75.413575,"Lucky Raju reported that a two-wheeler parked near Dugar, Haveri was found missing. No witnesses present at the time of the incident."
4631,100010001202600042,202600042,2026-03-07,8,1,1,2,2,12,1,2,2026-03-05T05:40:25.069865,2026-03-07T14:40:25.069865,2026-03-07T14:40:25.069865,12.940439,77.564886,"Zayan Choudhury reported an incident of Criminal Breach of Trust that occurred near Prabhakar Nagar, Bengaluru Urban. Details recorded and investigation taken up."
4632,100050012202600011,202600011,2026-01-20,127,12,1,2,4,23,4,10,2026-01-19T00:40:25.070029,2026-01-20T14:40:25.070029,2026-01-20T14:40:25.070029,15.071835,76.988292,"Sudiksha Swaminathan reported an incident of OTP Fraud that occurred near Ramachandran Street, Ballari. Details recorded and investigation taken up."
4633,100040011202400079,202400079,2026-03-08,113,11,1,2,2,11,4,8,2026-03-08T08:40:25.070202,2026-03-08T14:40:25.070202,2026-03-08T14:40:25.070202,15.812123,74.488821,"Dayita Nigam reported that a two-wheeler parked near Dash Chowk, Belagavi was found missing. No witnesses present at the time of the incident."
4634,100040010202500218,202500218,2025-01-16,105,10,1,2,2,10,1,7,2025-01-15T21:40:25.070582,2025-01-16T14:40:25.070582,2025-01-16T14:40:25.070582,15.894511,74.425997,"Prisha Mitter reported an incident of Burglary that occurred near Desai Chowk, Belagavi. Details recorded and investigation taken up."
4635,100040011202500228,202500228,2025-08-19,115,11,1,1,2,9,1,7,2025-08-16T22:40:25.070940,2025-08-19T14:40:25.070940,2025-08-19T14:40:25.070940,15.858324,74.519978,"Vinaya Sani reported an incident of Dacoity that occurred near Shah Marg, Belagavi. Details recorded and investigation taken up."
4636,100160043202400008,202400008,2024-10-07,498,43,1,2,1,5,1,32,2024-10-05T04:40:25.071269,2024-10-07T14:40:25.071269,2024-10-07T14:40:25.071269,16.184571,77.407655,"Om Kata reported an incident of Assault that occurred near Rajan Marg, Raichur. Details recorded and investigation taken up."
4637,100160041202600011,202600011,2026-06-07,475,41,1,2,3,17,7,31,2026-06-04T18:40:25.071774,2026-06-07T14:40:25.071774,2026-06-07T14:40:25.071774,16.181061,77.293624,"Ijaya Balasubramanian reported an incident of Sexual Harassment that occurred near Ganesan Marg, Raichur. Details recorded and investigation taken up."
4638,100040011202400080,202400080,2026-03-27,119,11,1,2,2,11,1,8,2026-03-26T03:40:25.072156,2026-03-27T14:40:25.072156,2026-03-27T14:40:25.072156,15.784977,74.44031,"Nidhi Dhawan reported that a two-wheeler parked near Apte Road, Belagavi was found missing. No witnesses present at the time of the incident."
4639,100040011202400081,202400081,2024-10-06,117,11,1,2,4,21,3,8,2024-10-05T08:40:25.072516,2024-10-06T14:40:25.072516,2024-10-06T14:40:25.072516,15.898278,74.552992,"Ubika Raju reported receiving repeated unwanted messages and threats via social media from an unknown profile, causing distress."
4640,100040011202600115,202600115,2026-06-09,120,11,1,1,1,1,3,8,2026-06-08T14:40:25.072927,2026-06-09T14:40:25.072927,2026-06-09T14:40:25.072927,15.915321,74.491462,"On the reported date, Finn Mistry informed the police station that the victim was found dead with injuries near Goda Zila, Belagavi. Investigation initiated to determine cause and identify assailants."
4641,100120031202600011,202600011,2026-01-03,353,31,1,2,4,23,2,24,2026-01-02T13:40:25.073207,2026-01-03T14:40:25.073207,2026-01-03T14:40:25.073207,13.008368,76.141894,"Parth Keer reported an incident of OTP Fraud that occurred near Mukherjee Chowk, Hassan. Details recorded and investigation taken up."
4642,100250075202400007,202400007,2024-08-27,871,75,1,2,3,18,5,50,2024-08-25T20:40:25.073459,2024-08-27T14:40:25.073459,2024-08-27T14:40:25.073459,13.386538,77.744544,"Vanya Halder reported an incident of Cruelty by Husband/Relatives that occurred near Mitter Circle, Chikkaballapura. Details recorded and investigation taken up."
4643,400240071202400003,202400003,2024-11-10,826,71,4,1,1,1,1,48,2024-11-08T07:40:25.073842,2024-11-10T14:40:25.073842,2024-11-10T14:40:25.073842,16.141795,75.722704,"On the reported date, Kritika Chaudhuri informed the police station that the victim was found dead with injuries near Wali, Bagalkote. Investigation initiated to determine cause and identify assailants."
4644,400010002202600004,202600004,2026-04-27,20,2,4,2,1,4,1,1,2026-04-27T10:40:25.074159,2026-04-27T14:40:25.074159,2026-04-27T14:40:25.074159,12.908759,77.601835,"Charvi Sarma reported an incident of Kidnapping that occurred near Bakshi Marg, Bengaluru Urban. Details recorded and investigation taken up."
4645,800220063202400002,202400002,2024-08-07,739,63,3,2,3,14,1,44,2024-08-06T21:40:25.074508,2024-08-07T14:40:25.074508,2024-08-07T14:40:25.074508,15.349783,75.610773,Anamika More alleged continuous harassment for additional dowry by spouse and in-laws since marriage.
4646,100030005202500032,202500032,2025-01-02,54,5,1,2,5,25,2,6,2025-01-01T05:40:25.074980,2025-01-02T14:40:25.074980,2025-01-02T14:40:25.074980,12.317512,76.679386,"Mohammed Acharya reported an incident of Trafficking that occurred near Wali, Mysuru. Details recorded and investigation taken up."
4647,100040011202600116,202600116,2026-01-11,117,11,1,2,5,26,2,8,2026-01-10T23:40:25.075342,2026-01-11T14:40:25.075342,2026-01-11T14:40:25.075342,15.783515,74.442144,"Hardik Deo reported an incident of Cultivation that occurred near Bahl Circle, Belagavi. Details recorded and investigation taken up."
4648,100020004202500013,202500013,2025-01-01,45,4,1,2,2,7,1,4,2024-12-30T07:40:25.075705,2025-01-01T14:40:25.075705,2025-01-01T14:40:25.075705,13.230231,77.637542,"Rohan Yohannan reported that valuables including cash and jewellery were stolen from the premises at Borah Marg, Bengaluru Rural while the house was unattended."
4649,100250076202600007,202600007,2026-04-27,886,76,1,2,4,22,1,49,2026-04-27T09:40:25.076101,2026-04-27T14:40:25.076101,2026-04-27T14:40:25.076101,13.446409,77.659912,"Saumya Bains reported an incident of Social Media Impersonation that occurred near Narain Nagar, Chikkaballapura. Details recorded and investigation taken up."
4650,100200058202500010,202500010,2025-07-10,673,58,1,2,6,27,4,40,2025-07-10T08:40:25.076485,2025-07-10T14:40:25.076485,2025-07-10T14:40:25.076485,14.491491,75.867579,"Hitesh Lal reported an incident of Rioting that occurred near Sarna Road, Davanagere. Details recorded and investigation taken up."
4651,100290089202600014,202600014,2026-05-29,1037,89,1,2,5,26,7,58,2026-05-27T23:40:25.076891,2026-05-29T14:40:25.076891,2026-05-29T14:40:25.076891,16.814668,77.109684,"Ekantika Srivastava reported an incident of Cultivation that occurred near Zacharia Marg, Yadgir. Details recorded and investigation taken up."
4652,800250078202500002,202500002,2025-05-19,911,78,3,2,3,16,1,49,2025-05-16T23:40:25.077095,2025-05-19T14:40:25.077095,2025-05-19T14:40:25.077095,13.377379,77.701308,"Jonathan Loke reported repeated physical and mental harassment by family members at the residence in Palan Zila, Chikkaballapura."
4653,100040011202500229,202500229,2026-02-24,114,11,1,2,2,11,1,7,2026-02-22T09:40:25.077309,2026-02-24T14:40:25.077309,2026-02-24T14:40:25.077309,15.809308,74.470387,"Zarna Rai reported that a two-wheeler parked near Pau, Belagavi was found missing. No witnesses present at the time of the incident."
4654,300010002202400003,202400003,2024-07-21,19,2,2,2,5,26,3,1,2024-07-21T07:40:25.077725,2024-07-21T14:40:25.077725,2024-07-21T14:40:25.077725,12.940645,77.630161,"Ikshita Dhar reported an incident of Cultivation that occurred near Raj Zila, Bengaluru Urban. Details recorded and investigation taken up."
4655,100040009202600103,202600103,2026-03-14,93,9,1,2,2,11,6,7,2026-03-13T18:40:25.077971,2026-03-14T14:40:25.077971,2026-03-14T14:40:25.077971,15.812592,74.448311,"Jeet Behl reported that a two-wheeler parked near Dada Path, Belagavi was found missing. No witnesses present at the time of the incident."
4656,100260081202500015,202500015,2025-01-02,950,81,1,2,1,4,5,51,2025-01-02T06:40:25.078122,2025-01-02T14:40:25.078122,2025-01-02T14:40:25.078122,11.91627,76.958336,"Aayush Dugar reported an incident of Kidnapping that occurred near Bedi Street, Chamarajanagara. Details recorded and investigation taken up."
4657,300010002202500004,202500004,2025-07-21,23,2,2,2,2,7,1,2,2025-07-19T19:40:25.078426,2025-07-21T14:40:25.078426,2025-07-21T14:40:25.078426,13.040008,77.578731,"Yash Yohannan reported that valuables including cash and jewellery were stolen from the premises at Sathe Street, Bengaluru Urban while the house was unattended."
4658,400030005202500001,202500001,2025-07-19,55,5,4,2,3,14,4,6,2025-07-17T10:40:25.078732,2025-07-19T14:40:25.078732,2025-07-19T14:40:25.078732,12.246789,76.623111,Jasmit Agrawal alleged continuous harassment for additional dowry by spouse and in-laws since marriage.
4659,800140037202600001,202600001,2026-04-09,425,37,3,2,5,26,1,27,2026-04-06T17:40:25.078913,2026-04-09T14:40:25.078913,2026-04-09T14:40:25.078913,13.374088,75.738049,"Krisha Khanna reported an incident of Cultivation that occurred near Konda Street, Chikkamagaluru. Details recorded and investigation taken up."
4660,100070018202600015,202600015,2026-04-13,203,18,1,1,1,1,5,14,2026-04-11T00:40:25.079165,2026-04-13T14:40:25.079165,2026-04-13T14:40:25.079165,13.3985,77.076163,"On the reported date, Vansha Kala informed the police station that the victim was found dead with injuries near Boase Zila, Tumakuru. Investigation initiated to determine cause and identify assailants."
4661,100230066202500011,202500011,2025-05-06,768,66,1,2,1,5,1,46,2025-05-05T17:40:25.079460,2025-05-06T14:40:25.079460,2025-05-06T14:40:25.079460,15.29608,76.185368,"Girish Kapoor reported an incident of Assault that occurred near Dave Circle, Koppal. Details recorded and investigation taken up."
4662,100300091202500017,202500017,2025-06-23,1051,91,1,2,1,6,1,60,2025-06-22T02:40:25.079993,2025-06-23T14:40:25.079993,2025-06-23T14:40:25.079993,15.200523,76.490178,"Liam Kurian reported an incident of Culpable Homicide that occurred near Samra Street, Vijayanagara. Details recorded and investigation taken up."
4663,100240074202600008,202600008,2026-02-02,867,74,1,1,1,1,1,47,2026-01-31T20:40:25.080334,2026-02-02T14:40:25.080334,2026-02-02T14:40:25.080334,16.200907,75.625675,"On the reported date, Manbir Wable informed the police station that the victim was found dead with injuries near Andra Nagar, Bagalkote. Investigation initiated to determine cause and identify assailants."
4664,300040009202600010,202600010,2026-06-13,95,9,2,2,2,11,2,8,2026-06-12T06:40:25.080575,2026-06-13T14:40:25.080575,2026-06-13T14:40:25.080575,15.785043,74.470539,"Tara Korpal reported that a two-wheeler parked near Ramachandran Ganj, Belagavi was found missing. No witnesses present at the time of the incident."
4665,100030008202400023,202400023,2024-10-27,86,8,1,1,1,2,1,6,2024-10-26T05:40:25.080792,2024-10-27T14:40:25.080792,2024-10-27T14:40:25.080792,12.341668,76.599306,"Saksham Chand reported an incident of Attempt to Murder that occurred near Kurian Circle, Mysuru. Details recorded and investigation taken up."
4666,100020004202500014,202500014,2025-03-16,42,4,1,2,4,22,1,3,2025-03-15T08:40:25.081046,2025-03-16T14:40:25.081046,2025-03-16T14:40:25.081046,13.252961,77.663654,"Ansh Raja reported an incident of Social Media Impersonation that occurred near Borra Chowk, Bengaluru Rural. Details recorded and investigation taken up."
4667,100210061202600015,202600015,2026-04-12,709,61,1,2,5,24,3,42,2026-04-10T19:40:25.081331,2026-04-12T14:40:25.081331,2026-04-12T14:40:25.081331,14.850713,75.472601,"Wazir Cheema reported an incident of Possession that occurred near More Ganj, Haveri. Details recorded and investigation taken up."
4668,100050013202400014,202400014,2024-08-23,134,13,1,2,4,21,3,10,2024-08-20T17:40:25.081963,2024-08-23T14:40:25.081963,2024-08-23T14:40:25.081963,15.210793,76.866835,"Agastya Dalal reported receiving repeated unwanted messages and threats via social media from an unknown profile, causing distress."
4669,100270082202500014,202500014,2025-01-23,953,82,1,2,4,23,4,54,2025-01-22T18:40:25.082184,2025-01-23T14:40:25.082184,2025-01-23T14:40:25.082184,12.266197,75.765692,"Lila Mistry reported an incident of OTP Fraud that occurred near Bhatia Path, Kodagu. Details recorded and investigation taken up."
4670,100040011202400082,202400082,2024-12-20,114,11,1,2,3,14,1,7,2024-12-19T01:40:25.082364,2024-12-20T14:40:25.082364,2024-12-20T14:40:25.082364,15.851732,74.5523,Bhanumati Rege alleged continuous harassment for additional dowry by spouse and in-laws since marriage.
4671,400210062202500003,202500003,2025-04-27,720,62,4,2,3,16,5,41,2025-04-24T18:40:25.082768,2025-04-27T14:40:25.082768,2025-04-27T14:40:25.082768,14.811537,75.391454,"Vedhika Gole reported repeated physical and mental harassment by family members at the residence in Modi Ganj, Haveri."
4672,100230069202500008,202500008,2025-10-11,798,69,1,1,1,1,2,46,2025-10-08T21:40:25.083038,2025-10-11T14:40:25.083038,2025-10-11T14:40:25.083038,15.313957,76.211736,"On the reported date, Sai Joshi informed the police station that the victim was found dead with injuries near Dass Road, Koppal. Investigation initiated to determine cause and identify assailants."
